Date	Open	High	Low	Close	Volume
Friday, October 28, 2011 12:00:00 AM UTC	48.9	50.5	48.5	50.0	861
Saturday, October 29, 2011 12:00:00 AM UTC	50.3	51.0	49.2	49.2	757
Sunday, October 30, 2011 12:00:00 AM UTC	49.9	49.9	49.2	49.2	14
Monday, October 31, 2011 12:00:00 AM UTC	49.4	49.6	49.2	49.2	44
Tuesday, November 1, 2011 12:00:00 AM UTC	49.1	49.5	49.1	49.4	109
Wednesday, November 2, 2011 12:00:00 AM UTC	49.5	49.9	49.2	49.9	213
Thursday, November 3, 2011 12:00:00 AM UTC	49.8	50.0	49.4	50.0	380
Friday, November 4, 2011 12:00:00 AM UTC	49.6	50.0	49.6	50.0	331
Saturday, November 5, 2011 12:00:00 AM UTC	50.3	50.5	49.9	50.0	398
Sunday, November 6, 2011 12:00:00 AM UTC	50.0	50.0	49.8	50.0	193
Monday, November 7, 2011 12:00:00 AM UTC	49.9	49.9	49.8	49.8	4
Tuesday, November 8, 2011 12:00:00 AM UTC	49.8	50.0	49.8	49.8	382
Wednesday, November 9, 2011 12:00:00 AM UTC	50.0	50.0	49.8	50.0	140
Thursday, November 10, 2011 12:00:00 AM UTC	49.9	51.0	49.9	50.9	1052
Friday, November 11, 2011 12:00:00 AM UTC	50.9	51.0	50.2	50.3	351
Saturday, November 12, 2011 12:00:00 AM UTC	50.5	53.6	50.4	52.3	1962
Sunday, November 13, 2011 12:00:00 AM UTC	52.2	52.2	51.7	51.7	712
Monday, November 14, 2011 12:00:00 AM UTC	51.8	52.8	51.4	51.4	631
Tuesday, November 15, 2011 12:00:00 AM UTC	51.6	52.6	51.3	51.5	236
Wednesday, November 16, 2011 12:00:00 AM UTC	52.0	52.8	51.5	51.5	120
Thursday, November 17, 2011 12:00:00 AM UTC	52.0	52.0	51.2	51.2	494
Friday, November 18, 2011 12:00:00 AM UTC	51.5	51.5	50.8	51.0	209
Saturday, November 19, 2011 12:00:00 AM UTC	50.7	51.0	50.1	50.5	333
Sunday, November 20, 2011 12:00:00 AM UTC	50.8	51.3	50.8	50.9	621
Monday, November 21, 2011 12:00:00 AM UTC	51.2	51.2	50.9	50.9	38
Tuesday, November 22, 2011 12:00:00 AM UTC	50.8	50.9	50.7	50.9	51
Wednesday, November 23, 2011 12:00:00 AM UTC	50.7	51.0	50.3	51.0	379
Thursday, November 24, 2011 12:00:00 AM UTC	50.8	50.9	50.1	50.4	123
Friday, November 25, 2011 12:00:00 AM UTC	50.5	51.0	50.2	50.7	172
Saturday, November 26, 2011 12:00:00 AM UTC	50.6	50.6	50.4	50.4	63
Sunday, November 27, 2011 12:00:00 AM UTC	50.4	50.5	50.1	50.4	269
Monday, November 28, 2011 12:00:00 AM UTC	50.4	50.9	50.1	50.9	204
Tuesday, November 29, 2011 12:00:00 AM UTC	50.9	50.9	50.1	50.4	190
Wednesday, November 30, 2011 12:00:00 AM UTC	50.4	50.9	50.1	50.5	413
Thursday, December 1, 2011 12:00:00 AM UTC	50.4	50.5	50.1	50.4	498
Friday, December 2, 2011 12:00:00 AM UTC	50.3	50.8	50.0	50.5	319
Saturday, December 3, 2011 12:00:00 AM UTC	50.6	51.1	50.4	50.8	446
Sunday, December 4, 2011 12:00:00 AM UTC	50.8	50.9	50.1	50.1	225
Monday, December 5, 2011 12:00:00 AM UTC	50.5	50.8	50.1	50.1	253
Tuesday, December 6, 2011 12:00:00 AM UTC	51.0	51.0	50.1	50.4	363
Wednesday, December 7, 2011 12:00:00 AM UTC	50.4	50.5	50.1	50.4	261
Thursday, December 8, 2011 12:00:00 AM UTC	50.4	50.5	50.0	50.4	360
Friday, December 9, 2011 12:00:00 AM UTC	50.4	50.4	50.2	50.3	76
Saturday, December 10, 2011 12:00:00 AM UTC	50.3	50.5	50.0	50.0	183
Sunday, December 11, 2011 12:00:00 AM UTC	50.4	50.5	50.1	50.1	88
Monday, December 12, 2011 12:00:00 AM UTC	50.0	50.4	50.0	50.3	196
Tuesday, December 13, 2011 12:00:00 AM UTC	50.4	50.4	50.0	50.1	57
Wednesday, December 14, 2011 12:00:00 AM UTC	50.0	52.2	50.0	51.9	1830
Thursday, December 15, 2011 12:00:00 AM UTC	51.9	51.9	51.1	51.2	223
Friday, December 16, 2011 12:00:00 AM UTC	51.4	51.7	51.2	51.5	197
Saturday, December 17, 2011 12:00:00 AM UTC	51.2	51.9	51.0	51.0	414
Sunday, December 18, 2011 12:00:00 AM UTC	51.0	51.1	51.0	51.0	138
Monday, December 19, 2011 12:00:00 AM UTC	51.5	51.5	50.9	51.4	84
Tuesday, December 20, 2011 12:00:00 AM UTC	51.3	51.9	50.5	50.9	480
Wednesday, December 21, 2011 12:00:00 AM UTC	51.0	51.8	50.5	50.9	359
Thursday, December 22, 2011 12:00:00 AM UTC	51.4	52.2	50.7	51.5	253
Friday, December 23, 2011 12:00:00 AM UTC	51.3	51.9	51.2	51.9	498
Saturday, December 24, 2011 12:00:00 AM UTC	51.8	52.0	51.3	51.3	164
Sunday, December 25, 2011 12:00:00 AM UTC	51.9	52.0	51.9	51.9	144
Monday, December 26, 2011 12:00:00 AM UTC	52.4	52.4	51.8	52.0	252
Tuesday, December 27, 2011 12:00:00 AM UTC	52.0	52.3	51.9	51.9	144
Wednesday, December 28, 2011 12:00:00 AM UTC	51.9	52.0	51.9	52.0	85
Thursday, December 29, 2011 12:00:00 AM UTC	52.0	52.2	52.0	52.0	146
Friday, December 30, 2011 12:00:00 AM UTC	52.1	52.4	51.6	52.0	392
Saturday, December 31, 2011 12:00:00 AM UTC	52.1	52.5	51.2	51.9	315
Sunday, January 1, 2012 12:00:00 AM UTC	52.0	52.0	51.2	51.9	135
Monday, January 2, 2012 12:00:00 AM UTC	51.4	52.0	51.2	52.0	267
Tuesday, January 3, 2012 12:00:00 AM UTC	52.3	52.4	51.1	51.4	222
Wednesday, January 4, 2012 12:00:00 AM UTC	51.4	51.9	50.0	51.3	765
Thursday, January 5, 2012 12:00:00 AM UTC	51.1	51.8	50.9	51.4	502
Friday, January 6, 2012 12:00:00 AM UTC	50.7	52.0	49.9	52.0	2651
Saturday, January 7, 2012 12:00:00 AM UTC	52.0	52.9	51.0	51.4	1703
Sunday, January 8, 2012 12:00:00 AM UTC	51.0	51.2	50.0	50.2	1099
Monday, January 9, 2012 12:00:00 AM UTC	50.8	51.3	50.0	51.0	1017
Tuesday, January 10, 2012 12:00:00 AM UTC	51.0	51.9	50.8	51.9	723
Wednesday, January 11, 2012 12:00:00 AM UTC	51.8	51.9	50.5	50.5	683
Thursday, January 12, 2012 12:00:00 AM UTC	50.8	51.0	50.7	51.0	141
Friday, January 13, 2012 12:00:00 AM UTC	51.0	51.3	50.6	51.3	343
Saturday, January 14, 2012 12:00:00 AM UTC	50.8	52.0	50.6	51.1	1353
Sunday, January 15, 2012 12:00:00 AM UTC	51.4	51.6	51.2	51.4	122
Monday, January 16, 2012 12:00:00 AM UTC	51.5	51.9	51.3	51.9	456
Tuesday, January 17, 2012 12:00:00 AM UTC	51.8	52.0	51.6	51.7	207
Wednesday, January 18, 2012 12:00:00 AM UTC	52.0	52.0	51.4	51.9	785
Thursday, January 19, 2012 12:00:00 AM UTC	51.9	52.0	51.4	51.9	1025
Friday, January 20, 2012 12:00:00 AM UTC	51.9	53.9	51.4	51.9	1687
Saturday, January 21, 2012 12:00:00 AM UTC	52.0	54.6	51.9	53.4	1564
Sunday, January 22, 2012 12:00:00 AM UTC	53.5	55.0	53.1	54.9	1139
Monday, January 23, 2012 12:00:00 AM UTC	53.8	56.0	53.2	55.9	1674
Tuesday, January 24, 2012 12:00:00 AM UTC	55.9	56.9	54.5	54.9	1052
Wednesday, January 25, 2012 12:00:00 AM UTC	55.5	56.7	55.3	55.9	1414
Thursday, January 26, 2012 12:00:00 AM UTC	56.4	56.9	54.4	55.0	1071
Friday, January 27, 2012 12:00:00 AM UTC	55.9	56.0	53.4	55.0	522
Saturday, January 28, 2012 12:00:00 AM UTC	54.1	55.7	53.2	54.0	1055
Sunday, January 29, 2012 12:00:00 AM UTC	54.2	55.0	54.0	54.8	375
Monday, January 30, 2012 12:00:00 AM UTC	54.6	54.9	52.9	54.4	832
Tuesday, January 31, 2012 12:00:00 AM UTC	53.0	54.7	53.0	54.0	1379
Wednesday, February 1, 2012 12:00:00 AM UTC	54.0	54.8	53.8	54.8	761
Thursday, February 2, 2012 12:00:00 AM UTC	54.8	56.0	54.0	55.4	1907
Friday, February 3, 2012 12:00:00 AM UTC	55.3	56.5	55.3	55.6	1171
Saturday, February 4, 2012 12:00:00 AM UTC	55.4	57.4	55.3	56.5	1191
Sunday, February 5, 2012 12:00:00 AM UTC	56.8	57.1	56.4	56.6	718
Monday, February 6, 2012 12:00:00 AM UTC	56.6	57.5	56.6	56.9	325
Tuesday, February 7, 2012 12:00:00 AM UTC	57.2	58.3	56.4	58.0	813
Wednesday, February 8, 2012 12:00:00 AM UTC	57.6	60.5	57.6	59.2	4270
Thursday, February 9, 2012 12:00:00 AM UTC	59.5	61.4	59.5	60.7	2608
Friday, February 10, 2012 12:00:00 AM UTC	60.6	61.0	59.8	60.0	1309
Saturday, February 11, 2012 12:00:00 AM UTC	60.2	60.5	58.5	58.8	2022
Sunday, February 12, 2012 12:00:00 AM UTC	59.5	60.0	57.3	59.0	1796
Monday, February 13, 2012 12:00:00 AM UTC	59.0	59.5	58.7	59.5	768
Tuesday, February 14, 2012 12:00:00 AM UTC	59.4	60.2	59.0	59.7	757
Wednesday, February 15, 2012 12:00:00 AM UTC	59.9	61.4	57.5	59.9	1732
Thursday, February 16, 2012 12:00:00 AM UTC	59.5	60.5	58.7	60.2	1075
Friday, February 17, 2012 12:00:00 AM UTC	60.2	60.3	58.2	58.2	1312
Saturday, February 18, 2012 12:00:00 AM UTC	59.6	60.3	58.9	59.8	385
Sunday, February 19, 2012 12:00:00 AM UTC	59.8	59.8	58.0	59.4	1162
Monday, February 20, 2012 12:00:00 AM UTC	59.5	59.9	59.2	59.5	346
Tuesday, February 21, 2012 12:00:00 AM UTC	59.4	59.9	58.5	59.4	724
Wednesday, February 22, 2012 12:00:00 AM UTC	59.5	59.8	58.6	59.5	1192
Thursday, February 23, 2012 12:00:00 AM UTC	59.5	61.9	59.4	60.2	3701
Friday, February 24, 2012 12:00:00 AM UTC	60.2	60.7	59.8	60.5	949
Saturday, February 25, 2012 12:00:00 AM UTC	60.5	61.0	59.8	60.6	1866
Sunday, February 26, 2012 12:00:00 AM UTC	60.6	61.0	59.9	61.0	198
Monday, February 27, 2012 12:00:00 AM UTC	60.4	60.9	60.3	60.3	272
Tuesday, February 28, 2012 12:00:00 AM UTC	60.3	61.9	60.0	61.0	2443
Wednesday, February 29, 2012 12:00:00 AM UTC	60.9	62.9	60.1	60.1	3738
Thursday, March 1, 2012 12:00:00 AM UTC	60.8	61.0	60.2	60.9	609
Friday, March 2, 2012 12:00:00 AM UTC	60.6	60.9	59.0	59.8	2388
Saturday, March 3, 2012 12:00:00 AM UTC	59.8	60.0	59.3	60.0	493
Sunday, March 4, 2012 12:00:00 AM UTC	60.0	60.8	59.5	60.1	2210
Monday, March 5, 2012 12:00:00 AM UTC	60.1	60.7	59.5	59.5	667
Tuesday, March 6, 2012 12:00:00 AM UTC	59.5	60.2	59.5	60.2	1139
Wednesday, March 7, 2012 12:00:00 AM UTC	60.3	60.8	59.8	60.0	2611
Thursday, March 8, 2012 12:00:00 AM UTC	60.0	60.9	60.0	60.4	1390
Friday, March 9, 2012 12:00:00 AM UTC	60.5	61.4	60.2	61.0	1843
Saturday, March 10, 2012 12:00:00 AM UTC	61.5	61.6	61.0	61.0	816
Sunday, March 11, 2012 12:00:00 AM UTC	61.0	61.6	60.9	61.2	382
Monday, March 12, 2012 12:00:00 AM UTC	61.2	61.4	60.8	61.4	914
Tuesday, March 13, 2012 12:00:00 AM UTC	61.0	61.4	60.0	60.3	628
Wednesday, March 14, 2012 12:00:00 AM UTC	60.3	61.3	59.7	60.2	2334
Thursday, March 15, 2012 12:00:00 AM UTC	60.9	62.9	60.1	61.2	2372
Friday, March 16, 2012 12:00:00 AM UTC	61.2	61.8	60.0	60.5	517
Saturday, March 17, 2012 12:00:00 AM UTC	60.5	60.8	59.7	59.9	374
Sunday, March 18, 2012 12:00:00 AM UTC	60.0	60.5	59.7	60.5	402
Monday, March 19, 2012 12:00:00 AM UTC	60.8	60.8	59.5	59.7	235
Tuesday, March 20, 2012 12:00:00 AM UTC	59.9	60.1	59.1	59.5	1025
Wednesday, March 21, 2012 12:00:00 AM UTC	60.1	60.7	59.5	60.1	819
Thursday, March 22, 2012 12:00:00 AM UTC	59.6	60.3	59.3	60.3	894
Friday, March 23, 2012 12:00:00 AM UTC	60.3	60.4	59.2	59.9	869
Saturday, March 24, 2012 12:00:00 AM UTC	59.6	60.4	59.5	60.3	1067
Sunday, March 25, 2012 12:00:00 AM UTC	60.4	60.4	59.7	59.9	934
Monday, March 26, 2012 12:00:00 AM UTC	60.0	60.0	59.7	60.0	1311
Tuesday, March 27, 2012 12:00:00 AM UTC	59.9	60.1	59.6	59.7	1477
Wednesday, March 28, 2012 12:00:00 AM UTC	59.7	59.9	59.4	59.5	1472
Thursday, March 29, 2012 12:00:00 AM UTC	59.6	60.0	59.4	60.0	792
Friday, March 30, 2012 12:00:00 AM UTC	59.8	60.5	59.8	60.4	854
Saturday, March 31, 2012 12:00:00 AM UTC	60.1	60.4	59.5	60.2	889
Sunday, April 1, 2012 12:00:00 AM UTC	60.4	60.8	60.2	60.8	589
Monday, April 2, 2012 12:00:00 AM UTC	60.7	60.9	60.4	60.8	782
Tuesday, April 3, 2012 12:00:00 AM UTC	60.4	60.7	60.0	60.4	407
Wednesday, April 4, 2012 12:00:00 AM UTC	60.3	60.8	60.2	60.8	2103
Thursday, April 5, 2012 12:00:00 AM UTC	60.8	61.0	60.3	60.7	1927
Friday, April 6, 2012 12:00:00 AM UTC	60.6	61.3	60.3	60.3	2166
Saturday, April 7, 2012 12:00:00 AM UTC	60.6	61.1	60.1	60.7	1327
Sunday, April 8, 2012 12:00:00 AM UTC	60.3	60.5	60.3	60.3	318
Monday, April 9, 2012 12:00:00 AM UTC	60.3	60.7	60.2	60.3	271
Tuesday, April 10, 2012 12:00:00 AM UTC	60.3	60.8	60.3	60.6	623
Wednesday, April 11, 2012 12:00:00 AM UTC	60.5	61.0	59.9	60.7	6143
Thursday, April 12, 2012 12:00:00 AM UTC	60.7	60.9	60.3	60.7	3973
Friday, April 13, 2012 12:00:00 AM UTC	60.8	60.9	60.6	60.8	958
Saturday, April 14, 2012 12:00:00 AM UTC	60.9	61.0	60.7	60.7	1241
Sunday, April 15, 2012 12:00:00 AM UTC	60.8	60.9	60.7	60.9	379
Monday, April 16, 2012 12:00:00 AM UTC	60.8	61.4	60.7	61.4	1696
Tuesday, April 17, 2012 12:00:00 AM UTC	61.0	61.3	61.0	61.2	1504
Wednesday, April 18, 2012 12:00:00 AM UTC	61.3	61.5	60.4	60.8	4958
Thursday, April 19, 2012 12:00:00 AM UTC	60.7	60.9	60.5	60.5	2309
Friday, April 20, 2012 12:00:00 AM UTC	60.5	60.7	60.0	60.4	2118
Saturday, April 21, 2012 12:00:00 AM UTC	60.4	60.5	60.0	60.1	1006
Sunday, April 22, 2012 12:00:00 AM UTC	60.1	60.3	59.8	60.3	714
Monday, April 23, 2012 12:00:00 AM UTC	59.8	60.4	59.6	59.8	268
Tuesday, April 24, 2012 12:00:00 AM UTC	59.9	60.4	58.7	59.7	2306
Wednesday, April 25, 2012 12:00:00 AM UTC	59.7	60.3	59.6	60.2	2735
Thursday, April 26, 2012 12:00:00 AM UTC	60.1	60.4	60.0	60.3	1069
Friday, April 27, 2012 12:00:00 AM UTC	60.0	60.3	60.0	60.2	1038
Saturday, April 28, 2012 12:00:00 AM UTC	60.1	60.4	59.7	59.7	1793
Sunday, April 29, 2012 12:00:00 AM UTC	59.6	60.0	59.3	59.6	1829
Monday, April 30, 2012 12:00:00 AM UTC	59.6	60.0	59.6	59.7	1353
Tuesday, May 1, 2012 12:00:00 AM UTC	59.8	60.0	59.6	59.9	965
Wednesday, May 2, 2012 12:00:00 AM UTC	59.9	60.0	59.7	59.9	679
Thursday, May 3, 2012 12:00:00 AM UTC	59.9	60.2	59.8	59.8	1547
Friday, May 4, 2012 12:00:00 AM UTC	60.0	60.1	59.7	59.7	801
Saturday, May 5, 2012 12:00:00 AM UTC	60.0	60.0	59.4	59.5	1599
Sunday, May 6, 2012 12:00:00 AM UTC	59.5	59.9	59.5	59.7	434
Monday, May 7, 2012 12:00:00 AM UTC	59.9	60.1	59.5	60.0	1087
Tuesday, May 8, 2012 12:00:00 AM UTC	60.0	60.0	59.3	59.6	1670
Wednesday, May 9, 2012 12:00:00 AM UTC	59.4	59.8	59.1	59.2	1279
Thursday, May 10, 2012 12:00:00 AM UTC	59.7	60.4	59.6	59.7	1155
Friday, May 11, 2012 12:00:00 AM UTC	59.9	59.9	59.0	59.2	1368
Saturday, May 12, 2012 12:00:00 AM UTC	59.3	59.9	58.5	58.5	2014
Sunday, May 13, 2012 12:00:00 AM UTC	59.3	59.3	59.0	59.3	317
Monday, May 14, 2012 12:00:00 AM UTC	59.1	60.0	58.7	58.9	1021
Tuesday, May 15, 2012 12:00:00 AM UTC	58.8	59.4	58.6	59.1	537
Wednesday, May 16, 2012 12:00:00 AM UTC	59.0	59.4	57.0	57.3	3086
Thursday, May 17, 2012 12:00:00 AM UTC	57.7	58.6	57.7	58.4	1083
Friday, May 18, 2012 12:00:00 AM UTC	58.4	58.6	57.5	58.0	957
Saturday, May 19, 2012 12:00:00 AM UTC	58.0	58.0	56.8	57.0	2184
Sunday, May 20, 2012 12:00:00 AM UTC	57.0	58.2	56.8	56.8	1170
Monday, May 21, 2012 12:00:00 AM UTC	57.0	57.3	55.9	56.0	1399
Tuesday, May 22, 2012 12:00:00 AM UTC	56.6	60.9	55.7	56.0	3537
Wednesday, May 23, 2012 12:00:00 AM UTC	57.2	58.9	57.2	58.7	2979
Thursday, May 24, 2012 12:00:00 AM UTC	58.9	58.9	57.7	58.7	3488
Friday, May 25, 2012 12:00:00 AM UTC	58.1	58.1	57.6	57.9	2601
Saturday, May 26, 2012 12:00:00 AM UTC	57.9	58.0	57.1	57.9	1848
Sunday, May 27, 2012 12:00:00 AM UTC	57.9	57.9	57.2	57.5	340
Monday, May 28, 2012 12:00:00 AM UTC	57.5	57.8	57.4	57.6	504
Tuesday, May 29, 2012 12:00:00 AM UTC	57.8	58.9	57.4	58.1	1419
Wednesday, May 30, 2012 12:00:00 AM UTC	57.9	58.1	57.0	57.6	2855
Thursday, May 31, 2012 12:00:00 AM UTC	57.7	57.8	56.4	57.7	1991
Friday, June 1, 2012 12:00:00 AM UTC	57.0	57.5	56.1	56.6	3021
Saturday, June 2, 2012 12:00:00 AM UTC	56.6	56.6	53.9	54.1	7927
Sunday, June 3, 2012 12:00:00 AM UTC	53.9	55.2	53.1	53.2	2774
Monday, June 4, 2012 12:00:00 AM UTC	53.7	54.0	52.5	53.3	1812
Tuesday, June 5, 2012 12:00:00 AM UTC	53.7	54.3	53.3	53.5	1091
Wednesday, June 6, 2012 12:00:00 AM UTC	53.8	53.9	50.5	52.3	7206
Thursday, June 7, 2012 12:00:00 AM UTC	52.4	53.4	52.0	52.6	2909
Friday, June 8, 2012 12:00:00 AM UTC	52.6	53.7	52.6	53.3	2910
Saturday, June 9, 2012 12:00:00 AM UTC	53.6	54.0	53.3	53.6	1320
Sunday, June 10, 2012 12:00:00 AM UTC	53.6	54.0	53.5	53.5	430
Monday, June 11, 2012 12:00:00 AM UTC	53.5	53.6	53.3	53.3	305
Tuesday, June 12, 2012 12:00:00 AM UTC	53.3	53.9	53.1	53.6	1256
Wednesday, June 13, 2012 12:00:00 AM UTC	53.6	54.0	52.6	52.8	3644
Thursday, June 14, 2012 12:00:00 AM UTC	53.1	53.2	52.5	52.9	2018
Friday, June 15, 2012 12:00:00 AM UTC	53.0	53.1	52.7	52.9	899
Saturday, June 16, 2012 12:00:00 AM UTC	53.0	53.4	52.1	52.8	1838
Sunday, June 17, 2012 12:00:00 AM UTC	52.9	52.9	52.4	52.7	1148
Monday, June 18, 2012 12:00:00 AM UTC	52.6	53.0	52.5	52.9	1082
Tuesday, June 19, 2012 12:00:00 AM UTC	52.9	54.0	52.4	52.4	3018
Wednesday, June 20, 2012 12:00:00 AM UTC	52.6	53.9	52.5	53.0	1067
Thursday, June 21, 2012 12:00:00 AM UTC	53.0	54.0	52.9	53.6	2163
Friday, June 22, 2012 12:00:00 AM UTC	53.6	53.9	53.4	53.8	743
Saturday, June 23, 2012 12:00:00 AM UTC	53.7	54.5	53.7	54.0	607
Sunday, June 24, 2012 12:00:00 AM UTC	54.0	54.1	52.9	53.9	1754
Monday, June 25, 2012 12:00:00 AM UTC	53.9	53.9	53.7	53.9	39
Tuesday, June 26, 2012 12:00:00 AM UTC	53.9	53.9	52.5	53.5	2059
Wednesday, June 27, 2012 12:00:00 AM UTC	53.5	54.2	53.3	54.0	1901
Thursday, June 28, 2012 12:00:00 AM UTC	53.9	55.0	53.4	55.0	2771
Friday, June 29, 2012 12:00:00 AM UTC	53.9	55.9	53.8	54.2	3230
Saturday, June 30, 2012 12:00:00 AM UTC	54.2	55.4	53.5	54.7	1967
Sunday, July 1, 2012 12:00:00 AM UTC	54.8	55.7	54.7	55.1	996
Monday, July 2, 2012 12:00:00 AM UTC	55.4	55.8	55.2	55.7	1106
Tuesday, July 3, 2012 12:00:00 AM UTC	55.8	56.0	55.0	55.9	2313
Wednesday, July 4, 2012 12:00:00 AM UTC	55.9	56.4	55.7	56.4	1763
Thursday, July 5, 2012 12:00:00 AM UTC	56.3	56.5	55.9	56.3	1480
Friday, July 6, 2012 12:00:00 AM UTC	56.3	56.7	56.0	56.4	2111
Saturday, July 7, 2012 12:00:00 AM UTC	56.4	56.9	55.0	55.9	2402
Sunday, July 8, 2012 12:00:00 AM UTC	55.9	56.4	55.8	56.3	144
Monday, July 9, 2012 12:00:00 AM UTC	56.2	56.3	56.0	56.3	623
Tuesday, July 10, 2012 12:00:00 AM UTC	56.4	56.5	55.8	56.0	1604
Wednesday, July 11, 2012 12:00:00 AM UTC	56.4	56.4	55.5	55.6	782
Thursday, July 12, 2012 12:00:00 AM UTC	56.0	56.0	55.2	55.7	973
Friday, July 13, 2012 12:00:00 AM UTC	55.7	55.8	55.0	55.0	1283
Saturday, July 14, 2012 12:00:00 AM UTC	55.6	55.7	54.9	55.4	1277
Sunday, July 15, 2012 12:00:00 AM UTC	55.3	55.7	54.6	55.2	883
Monday, July 16, 2012 12:00:00 AM UTC	55.3	55.7	55.0	55.5	559
Tuesday, July 17, 2012 12:00:00 AM UTC	55.6	56.0	54.9	55.7	2434
Wednesday, July 18, 2012 12:00:00 AM UTC	55.8	56.5	55.5	56.2	2551
Thursday, July 19, 2012 12:00:00 AM UTC	56.3	58.0	55.6	57.6	7748
Friday, July 20, 2012 12:00:00 AM UTC	57.7	57.9	56.2	56.5	1814
Saturday, July 21, 2012 12:00:00 AM UTC	57.0	59.5	57.0	59.0	5262
Sunday, July 22, 2012 12:00:00 AM UTC	60.0	60.4	58.6	59.5	7169
Monday, July 23, 2012 12:00:00 AM UTC	59.8	59.9	58.3	58.8	1468
Tuesday, July 24, 2012 12:00:00 AM UTC	59.3	59.6	57.5	57.8	1732
Wednesday, July 25, 2012 12:00:00 AM UTC	59.0	59.0	57.0	57.1	1981
Thursday, July 26, 2012 12:00:00 AM UTC	57.3	57.8	56.9	56.9	2823
Friday, July 27, 2012 12:00:00 AM UTC	57.0	58.0	56.4	57.2	3531
Saturday, July 28, 2012 12:00:00 AM UTC	57.1	57.7	56.4	56.9	1611
Sunday, July 29, 2012 12:00:00 AM UTC	57.2	57.4	56.9	57.3	849
Monday, July 30, 2012 12:00:00 AM UTC	57.4	57.6	57.0	57.0	385
Tuesday, July 31, 2012 12:00:00 AM UTC	57.5	57.7	56.8	57.2	1391
Wednesday, August 1, 2012 12:00:00 AM UTC	57.2	57.7	56.9	57.5	1696
Thursday, August 2, 2012 12:00:00 AM UTC	57.4	58.5	57.4	58.2	3463
Friday, August 3, 2012 12:00:00 AM UTC	58.0	58.4	57.6	58.4	2295
Saturday, August 4, 2012 12:00:00 AM UTC	58.5	58.5	57.6	58.0	3061
Sunday, August 5, 2012 12:00:00 AM UTC	57.9	58.3	57.9	58.3	1904
Monday, August 6, 2012 12:00:00 AM UTC	58.2	58.3	57.7	58.2	1450
Tuesday, August 7, 2012 12:00:00 AM UTC	58.2	58.3	57.6	57.9	4263
Wednesday, August 8, 2012 12:00:00 AM UTC	58.1	58.5	57.6	58.0	4359
Thursday, August 9, 2012 12:00:00 AM UTC	58.0	59.6	57.9	59.6	3428
Friday, August 10, 2012 12:00:00 AM UTC	59.6	59.9	58.5	58.8	3457
Saturday, August 11, 2012 12:00:00 AM UTC	58.8	60.3	57.5	58.3	5054
Sunday, August 12, 2012 12:00:00 AM UTC	58.9	60.0	57.7	58.9	6042
Monday, August 13, 2012 12:00:00 AM UTC	58.9	59.8	57.8	58.3	5716
Tuesday, August 14, 2012 12:00:00 AM UTC	59.1	59.1	56.3	57.3	9132
Wednesday, August 15, 2012 12:00:00 AM UTC	57.5	58.0	56.2	57.1	9671
Thursday, August 16, 2012 12:00:00 AM UTC	56.9	57.5	56.3	56.9	6537
Friday, August 17, 2012 12:00:00 AM UTC	56.9	57.1	55.7	56.8	8612
Saturday, August 18, 2012 12:00:00 AM UTC	56.8	59.0	56.0	57.0	8366
Sunday, August 19, 2012 12:00:00 AM UTC	56.6	57.2	56.6	57.0	2077
Monday, August 20, 2012 12:00:00 AM UTC	57.0	57.6	56.8	57.4	3475
Tuesday, August 21, 2012 12:00:00 AM UTC	57.7	58.1	56.9	57.5	9243
Wednesday, August 22, 2012 12:00:00 AM UTC	57.5	57.9	56.8	57.4	7961
Thursday, August 23, 2012 12:00:00 AM UTC	57.4	57.6	56.9	57.3	4962
Friday, August 24, 2012 12:00:00 AM UTC	57.2	57.5	56.9	57.1	6939
Saturday, August 25, 2012 12:00:00 AM UTC	57.2	57.4	56.9	56.9	5502
Sunday, August 26, 2012 12:00:00 AM UTC	56.9	57.2	56.2	56.4	3085
Monday, August 27, 2012 12:00:00 AM UTC	56.5	56.8	55.5	55.7	7589
Tuesday, August 28, 2012 12:00:00 AM UTC	55.7	56.0	55.4	56.0	3852
Wednesday, August 29, 2012 12:00:00 AM UTC	56.0	56.8	55.1	56.6	15643
Thursday, August 30, 2012 12:00:00 AM UTC	56.2	57.4	54.8	55.7	15082
Friday, August 31, 2012 12:00:00 AM UTC	55.5	57.0	55.0	57.0	16426
Saturday, September 1, 2012 12:00:00 AM UTC	56.8	58.6	55.6	58.4	21889
Sunday, September 2, 2012 12:00:00 AM UTC	57.9	58.3	57.3	58.0	5155
Monday, September 3, 2012 12:00:00 AM UTC	57.85	57.9	57.2	57.9	3292
Tuesday, September 4, 2012 12:00:00 AM UTC	57.9	58.8	57.5	58.4	13863
Wednesday, September 5, 2012 12:00:00 AM UTC	58.4	58.7	57.8	58.5	7631
Thursday, September 6, 2012 12:00:00 AM UTC	58.6	59.9	58.1	58.8	15547
Friday, September 7, 2012 12:00:00 AM UTC	59.6	59.7	57.6	58.7	25142
Saturday, September 8, 2012 12:00:00 AM UTC	58.3	59.0	57.1	58.0	38574
Sunday, September 9, 2012 12:00:00 AM UTC	58.2	58.2	56.6	57.6	17805
Monday, September 10, 2012 12:00:00 AM UTC	57.3	58.4	57.3	58.2	11311
Tuesday, September 11, 2012 12:00:00 AM UTC	58.2	60.9	58.2	60.3	29927
Wednesday, September 12, 2012 12:00:00 AM UTC	60.2	61.8	59.5	61.0	18877
